classifier,params,mean_test_f1_score,rank_test_f1_score
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 5, 'classifier__max_features': None, 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 10}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 10}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'log2', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'auto', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 50, 'classifier__max_features': 'log2', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 25, 'classifier__max_features': 'auto', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__n_estimators': 10}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 10}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.001, 'classifier__loss': 'deviance', 'classifier__max_depth': 40, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 100}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 50, 'classifier__max_features': 'log2', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 50, 'classifier__max_features': 'log2', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'exponential', 'classifier__max_depth': 40, 'classifier__max_features': 'log2', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 10}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 20}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 30}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 40}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__n_estimators': 50}",1.0,1
GradientBoostingClassifier,"{'classifier': GradientBoostingClassifier(random_state=123454321), 'classifier__learning_rate': 0.01, 'classifier__loss': 'deviance', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__n_estimators': 100}",1.0,1
